timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1761131695290493200,-0.7936875224113464,-0.4736075401306152,3.3465776443481445,-0.4431063830852508,-0.2024254649877548,-0.0529162026941776
1761131696733952300,-0.4394498467445373,-0.5371806621551514,0.0893945693969726,-0.0222202241420745,-0.0680351182818412,0.036270122975111
1761131696743952400,-0.4370876252651214,-0.5011558532714844,0.0644712448120117,-0.0344375297427177,-0.0784198269248008,0.0374918542802333
1761131696753953300,-0.4143502414226532,-0.4723944664001465,0.0731983184814453,-0.0301614720374345,-0.0802524238824844,0.0399353168904781
1761131696763953200,-0.38744056224823,-0.466883897781372,0.0753240585327148,-0.0197767615318298,-0.0710894465446472,0.0319940671324729
1761131696773953300,-0.3576635122299194,-0.4634432792663574,0.0757255554199218,-0.0222202241420745,-0.0619264654815197,0.0234419535845518
1761131696783953200,-0.3395692706108093,-0.4631145000457763,0.0740175247192382,-0.036270122975111,-0.0527634844183921,0.014278975315392
1761131696793953300,-0.3307984173297882,-0.4575221538543701,0.089029312133789,-0.0539852157235145,-0.0490982942283153,0.0075594573281705
1761131696803953200,-0.3247429728507995,-0.4439141750335693,0.1254539489746093,-0.0600938685238361,-0.0484874285757541,0.0057268617674708
1761131696813953500,-0.3242508769035339,-0.4306201934814453,0.1500720977783203,-0.0539852157235145,-0.0497091598808765,0.0069485921412706
1761131696823953700,-0.3198860287666321,-0.4187381267547607,0.1631593704223632,-0.040546178817749,-0.0448222383856773,0.0167224369943141
1761131696833953500,-0.3112296164035797,-0.4112453460693359,0.1600704193115234,-0.0234419535845518,-0.024052819237113,0.0326049327850341
1761131696843953700,-0.284938097000122,-0.4155027866363525,0.1456460952758789,-0.0118355145677924,-0.0075594573281705,0.0423787757754325
1761131696853952800,-0.2652670741081238,-0.4140458106994629,0.1244792938232421,-0.0136681096628308,-0.0014508049935102,0.0411570444703102
1761131696863952600,-0.2576956748962402,-0.405458927154541,0.1033763885498046,-0.0209984928369522,-0.004505131393671,0.0344375297427177
1761131696873952800,-0.2412751317024231,-0.4036486148834228,0.0654506683349609,-0.0326049327850341,-0.0209984928369522,0.0307723358273506
1761131696883952600,-0.2100327163934707,-0.3961915969848633,0.0321102142333984,-0.0533743500709533,-0.0319940671324729,0.0295506063848733
1761131696893952800,-0.2042594105005264,-0.370326280593872,0.0271148681640625,-0.0668133869767189,-0.0179441664367914,0.0234419535845518
1761131696903952600,-0.1927704364061355,-0.3533289432525635,0.0292081832885742,-0.0662025213241577,-0.0020616701804101,0.0258854143321514
1761131696913952800,-0.1758054494857788,-0.3324108123779297,0.0459527969360351,-0.0600938685238361,0.0040469821542501,0.0319940671324729
1761131696923952000,-0.1615386456251144,-0.3127970695495605,0.0630578994750976,-0.0472656972706317,0.0174860171973705,0.0295506063848733
1761131696933952000,-0.156474769115448,-0.2881178855895996,0.0831184387207031,-0.0356592573225498,0.0248164013028144,0.0295506063848733
1761131696943952100,-0.1445681750774383,-0.2776403427124023,0.0869741439819336,-0.0246636848896741,0.0303141884505748,0.0271071456372737
1761131696953953000,-0.1305996179580688,-0.2642836570739746,0.0745401382446289,-0.0222202241420745,0.0437532216310501,0.0222202241420745
1761131696963953000,-0.1113388538360595,-0.254436731338501,0.0432548522949218,-0.0295506063848733,0.0516944713890552,0.0173333007842302
1761131696973953000,-0.0897386968135833,-0.2496569156646728,0.0288171768188476,-0.0448222383856773,0.0498618744313716,0.0112246489152312
1761131696983953000,-0.0714447796344757,-0.227597951889038,0.040593147277832,-0.0460439696907997,0.051083605736494,0.000839939690195
1761131696993953000,-0.0727459788322448,-0.2062866687774658,0.050154685974121,-0.040546178817749,0.0431423597037792,-0.0113773653283715
1761131697003953000,-0.0727235972881317,-0.1862618923187255,0.0504169464111328,-0.0326049327850341,0.0309250522404909,-0.0162642877548933
1761131697013953000,-0.0669977366924285,-0.1772568225860595,0.0485773086547851,-0.0313832014799118,0.0297033227980136,-0.0162642877548933
1761131697023953000,-0.0689159035682678,-0.1689755916595459,0.049290657043457,-0.0338266640901565,0.0345902442932128,-0.0150425564497709
1761131697033953000,-0.0586887896060943,-0.151426076889038,0.059666633605957,-0.0350483916699886,0.0400880314409732,-0.0095447693020105
1761131697043953000,-0.0507376194000244,-0.124727725982666,0.0869102478027343,-0.0271071456372737,0.0516944713890552,-0.0040469821542501
1761131697053952000,-0.0325309932231903,-0.1137371063232421,0.1096982955932617,-0.0100029185414314,0.051083605736494,0.0002290744741912
1761131697063952100,-0.0147683918476104,-0.1096062660217285,0.1113872528076171,0.00465784734115,0.0480292811989784,-0.0016035212902352
1761131697073952000,9.22083854675e-05,-0.102388858795166,0.1182289123535156,0.0077121737413108,0.0486401468515396,-0.0022143865935504
1761131697083952000,0.0123759508132934,-0.1028656959533691,0.1443319320678711,0.0089339045807719,0.0504727400839328,-0.0040469821542501
1761131697093952000,0.0150900185108184,-0.1012194156646728,0.1944417953491211,0.0156534221023321,0.0523053370416164,-0.006490443367511
1761131697103952100,0.0010678470134735,-0.1074464321136474,0.2614669799804687,0.0358119755983352,0.0431423597037792,-0.0095447693020105
1761131697113952000,-0.0162727236747741,-0.1082994937896728,0.3312511444091797,0.0608574487268924,0.0235946699976921,-0.0071013085544109
1761131697123952000,-0.0187874734401702,-0.1089284420013427,0.3822870254516601,0.098731093108654,0.0028252517804503,0.00267253536731
1761131697133952000,-0.0115090310573577,-0.1152653694152832,0.3932714462280273,0.1433242559432983,-0.0100029185414314,0.01061378326267
1761131697143952100,-0.0031739771366119,-0.1134049892425537,0.3858928680419922,0.1763109862804412,-0.0069485921412706,0.0112246489152312
1761131697153953000,0.0030179619789123,-0.1117737293243408,0.3671522140502929,0.2080759704113006,0.0009926559869199,0.016111571341753
1761131697163953000,0.0170230567455291,-0.1150193214416503,0.3250741958618164,0.2221258729696273,-0.0014508049935102,0.0179441664367914
1761131697173953000,0.0330521464347839,-0.1142747402191162,0.2592458724975586,0.220904141664505,-0.004505131393671,0.012446379289031
1761131697183953000,0.0487961769104003,-0.1153478622436523,0.1837263107299804,0.2025781869888305,-0.012446379289031,0.0081703225150704
1761131697193953000,0.0589385330677032,-0.1239786148071289,0.1149168014526367,0.1775327175855636,-0.012446379289031,-0.0028252517804503
1761131697203953000,0.073968231678009,-0.1180956363677978,0.0407524108886718,0.1549306958913803,-0.0014508049935102,-0.0119882300496101
1761131697213953000,0.0756638050079345,-0.0981249809265136,-0.0290632247924804,0.128663495182991,0.0095447693020105,-0.0223729386925697
1761131697223953000,0.0640731751918792,-0.0856356620788574,-0.0777711868286132,0.1060614809393882,0.0187077485024929,-0.0284815914928913
1761131697233953000,0.0510120391845703,-0.0739657878875732,-0.105259895324707,0.0901789814233779,0.0235946699976921,-0.0315359197556972
1761131697243953000,0.0312829315662384,-0.0710391998291015,-0.1209497451782226,0.0822377353906631,0.019318614155054,-0.035201109945774
1761131697253952000,0.0232890248298645,-0.0751326084136962,-0.1438674926757812,0.0767399445176124,0.00465784734115,-0.0400880314409732
1761131697263952100,0.0381174087524414,-0.0840291976928711,-0.1740064620971679,0.0639117732644081,-0.0069485921412706,-0.046807549893856
1761131697273952000,0.0497176051139831,-0.0898475646972656,-0.2019424438476562,0.0413097627460956,-0.0075594573281705,-0.0626900494098663
1761131697283952000,0.0569285750389099,-0.0939617156982421,-0.2111129760742187,0.0156534221023321,-0.01061378326267,-0.0761290788650512
1761131697293952000,0.0689681768417358,-0.0959763526916503,-0.2040176391601562,-0.0020616701804101,-0.0173333007842302,-0.0926224440336227
1761131697303952100,0.0616131722927093,-0.0989480018615722,-0.1900882720947265,-0.0179441664367914,-0.0301614720374345,-0.1072832122445106
1761131697313952000,0.0581988096237182,-0.0982062816619873,-0.1669254302978515,-0.024052819237113,-0.040546178817749,-0.1121701300144195
1761131697323952000,0.0515792071819305,-0.1066105365753173,-0.1391077041625976,-0.0246636848896741,-0.0381027199327945,-0.1164461895823478
1761131697333952000,0.0405080914497375,-0.1054728031158447,-0.1136598587036132,-0.0252745486795902,-0.0209984928369522,-0.117057055234909
1761131697343952100,0.014373242855072,-0.1067049503326416,-0.0737848281860351,-0.0191658977419137,-0.0038942659739404,-0.1164461895823478
1761131697353953000,-0.0101352334022521,-0.1205248832702636,-0.0384893417358398,-0.0087811881676316,0.0003817907709162,-0.1078940704464912
1761131697363953000,-0.0080313086509704,-0.1185193061828613,-0.0388765335083007,-0.0032834007870405,-0.0014508049935102,-0.0993419587612152
1761131697373953000,-0.0254014432430267,-0.1241717338562011,0.0063257217407226,-0.0014508049935102,-0.0057268617674708,-0.098731093108654
1761131697383953000,-0.0383402705192565,-0.1154944896697998,0.025186538696289,-0.004505131393671,-0.0136681096628308,-0.0932333096861839
