timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1761131469817803500,-0.8450033664703369,-0.9748983383178712,0.4627742767333984,0.382172554731369,-0.7057784199714661,-1.043739676475525
1761131469877802800,-0.7018045783042908,-1.4232676029205322,-0.0181007385253906,-0.102243572473526,-0.6318637132644653,-1.487838625907898
1761131469887802600,-0.773205578327179,-1.3880209922790527,-0.2378606796264648,-0.1156826093792915,-0.5493969321250916,-1.5513685941696167
1761131469897802500,-0.7473220825195312,-1.33492112159729,-0.5317630767822266,-0.1199586614966392,-0.4840343594551086,-1.6057356595993042
1761131469907802400,-0.9207032918930054,-1.150083065032959,-0.6935691833496094,-0.1382846236228943,-0.4406629204750061,-1.6656004190444946
1761131469917802200,-1.0555644035339355,-1.0237717628479004,-0.8004350662231445,-0.1480584591627121,-0.405843585729599,-1.691867709159851
1761131469927802000,-0.9957729578018188,-1.0094621181488037,-0.7802896499633789,-0.1590540409088134,-0.3893502354621887,-1.6955327987670898
1761131469937802000,-0.9616569876670836,-0.960869550704956,-0.6884078979492188,-0.1651626974344253,-0.4015675485134125,-1.691256761550903
1761131469947801900,-0.8386285901069641,-0.9237179756164552,-0.5751419067382812,-0.1566105782985687,-0.425391286611557,-1.6851481199264526
1761131469957801700,-0.6970652937889099,-0.9254920482635498,-0.5383014678955078,-0.1431715488433838,-0.4608214795589447,-1.6827046871185305
1761131469967801900,-0.5499316453933716,-0.9019985198974608,-0.5490837097167969,-0.1370628923177719,-0.5078580975532532,-1.6967545747756958
1761131469977801700,-0.3667332530021667,-0.8238449096679688,-0.4186668395996094,-0.140728086233139,-0.5665011405944824,-1.7272977828979492
1761131469987801600,-0.1574402451515197,-0.7737867832183838,-0.3198614120483398,-0.142560675740242,-0.6233116388320923,-1.7749453783035278
1761131469997801500,-0.0194974541664123,-0.7518353462219238,-0.3843011856079101,-0.1358411610126495,-0.6666830778121948,-1.849470853805542
1761131470007801600,0.1327981948852539,-0.9694817066192628,-0.4918527603149414,-0.1285107731819152,-0.6862307190895081,-1.9313268661499023
1761131470017801500,-0.0526301264762878,-0.8808910846710205,-0.6255874633789062,-0.1358411610126495,-0.6984480619430542,-2.022956609725952
1761131470027801300,-0.1245986223220825,-0.9875650405883788,-0.6350440979003906,-0.1737148016691208,-0.7070001363754272,-2.0791561603546143
1761131470037801500,-0.2706408500671386,-1.056989669799805,-0.6193523406982422,-0.2366339266300201,-0.7198283076286316,-2.123138427734375
1761131470047801300,-0.5897753238677979,-1.0317740440368652,-0.3614511489868164,-0.3099377453327179,-0.7241044044494629,-2.143296957015991
1761131470057801200,-0.588560938835144,-0.9874377250671388,-0.3763637542724609,-0.3753003478050232,-0.7039458155632019,-2.130468845367432
1761131470067800000,-0.5435122847557068,-1.0874481201171875,0.2173919677734375,-0.4308890700340271,-0.6923394203186035,-2.1023690700531006
1761131470077800200,-0.4774284362792969,-1.0308308601379397,0.512664794921875,-0.4583780169486999,-0.6782894730567932,-2.075490951538086
1761131470087800000,-0.2870437502861023,-0.9085440635681152,0.694697380065918,-0.4321108162403106,-0.6330854892730713,-2.0461695194244385
1761131470097800000,-0.2834274768829345,-0.850090742111206,0.6766986846923828,-0.3862959146499634,-0.5933791995048523,-2.0467803478240967
1761131470107800000,-0.2221383452415466,-0.5963728427886963,0.4783716201782226,-0.3331506252288818,-0.5524512529373169,-2.0467803478240967
1761131470117800000,-0.1678089499473571,-0.4382915496826172,0.2173290252685547,-0.2867248654365539,-0.5316818356513977,-2.0492238998413086
1761131470127799800,-0.2779870629310608,-0.2176861763000488,0.0034399032592773,-0.2751184403896332,-0.5793293118476868,-2.080988883972168
1761131470137800000,-0.5939812660217285,-0.0632860660552978,-0.1574287414550781,-0.2629011273384094,-0.5799401998519897,-2.0822105407714844
1761131470147799800,-0.7262058258056641,-0.0401957035064697,-0.3103628158569336,-0.2696206569671631,-0.5970444083213806,-2.050445556640625
1761131470157800000,-0.4471408724784851,-0.0774450302124023,-0.3051567077636719,-0.2696206569671631,-0.5738315582275391,-2.0101284980773926
1761131470167800800,-0.6227964162826538,0.0280346870422363,-0.3306112289428711,-0.2708423733711242,-0.5512295365333557,-1.986304759979248
1761131470177800700,-0.7712414264678955,0.0849092006683349,-0.3556184768676758,-0.2512947022914886,-0.473649650812149,-1.9429333209991453
1761131470187800800,-0.7990126013755798,0.1152057647705078,-0.3577680587768554,-0.2286926805973053,-0.4229478240013122,-1.889788031578064
1761131470197800700,-0.931483030319214,0.2695653438568115,-0.3420295715332031,-0.209755852818489,-0.4302782118320465,-1.842751383781433
1761131470207800800,-1.0157121419906616,0.3375773429870605,-0.2514295578002929,-0.1859321147203445,-0.4644866585731506,-1.785330057144165
1761131470217800700,-1.1403976678848269,0.4838767051696777,-0.1411199569702148,-0.1584431678056717,-0.5182427763938904,-1.7242435216903689
1761131470227800800,-1.1586310863494873,0.5450606346130371,-0.102090835571289,-0.1321759670972824,-0.5658903121948242,-1.659491777420044
1761131470237800700,-1.1153091192245483,0.5953161716461182,-0.1031885147094726,-0.1059087589383125,-0.5939900875091553,-1.5971835851669312
1761131470247800800,-1.1617701053619385,0.6058840751647949,-0.0868167877197265,-0.090637132525444,-0.6227007508277893,-1.546481728553772
1761131470257800700,-0.9341050386428832,0.4847242832183838,-0.0772542953491211,-0.0863610729575157,-0.6514114141464233,-1.4939472675323486
1761131470267799800,-1.0722075700759888,0.5180625915527344,-0.0796518325805664,-0.0973566472530365,-0.7070001363754272,-1.4634040594100952
1761131470277800000,-0.5795027613639832,0.5542407035827637,-0.1184329986572265,-0.1059087589383125,-0.7088327407836914,-1.4414129257202148
1761131470287799800,-0.3849993944168091,0.6120469570159912,-0.2960958480834961,-0.1138500124216079,-0.6947828531265259,-1.4481323957443235
1761131470297800000,-0.7929065227508545,0.7176365852355957,-0.3275346755981445,-0.1333976984024047,-0.69661545753479,-1.4664583206176758
1761131470307799800,-1.1982009410858154,0.8482382297515869,-0.2370176315307617,-0.1572214365005493,-0.6764569282531738,-1.4426345825195312
1761131470317800000,-1.2451324462890625,0.8437097072601318,-0.0005779266357421,-0.1944842189550399,-0.6642395853996277,-1.3497830629348757
1761131470327799800,-0.9632844924926758,0.6266880035400391,0.1441879272460937,-0.2042580693960189,-0.6990588903427124,-1.298470377922058
1761131470337800000,-0.7656108140945435,0.5085093975067139,0.1138544082641601,-0.2012037336826324,-0.7143305540084839,-1.2734249830245972
1761131470347799800,-0.7284914255142212,0.3897299766540527,0.1315536499023437,-0.1889864355325698,-0.6898959279060364,-1.2599859237670898
1761131470357800000,-0.6274243593215942,0.2695560455322265,0.0971307754516601,-0.1651626974344253,-0.6508005857467651,-1.2496012449264526
1761131470367800800,-0.6310975551605225,0.2021205425262451,0.0922231674194336,-0.1285107731819152,-0.6049856543540955,-1.2404382228851318
1761131470377800700,-0.6406084299087524,0.1839270591735839,0.1410102844238281,-0.0771980956196785,-0.5652794241905212,-1.2221122980117798
1761131470387800800,-0.7668248414993286,0.1322252750396728,0.2245616912841797,-0.0155007056891918,-0.5426774024963379,-1.20317542552948
1761131470397800700,-0.8915988802909851,0.048539400100708,0.4435358047485351,0.0492510087788105,-0.5225188732147217,-1.1726322174072266
1761131470407800800,-1.046558499336243,-0.0360853672027587,0.6614465713500977,0.1366047412157058,-0.4834234714508056,-1.1249847412109375
1761131470417800700,-0.5982685089111328,-0.0016541481018066,0.8405017852783203,0.2392300963401794,-0.4321108162403106,-1.0681742429733276
1761131470427800800,-0.0801418721675872,0.0161802768707275,1.3713407516479492,0.3754530549049377,-0.3716351389884949,-1.0596221685409546
1761131470437800700,-0.1206271350383758,0.0047788619995117,1.8166093826293943,0.5690973401069641,-0.2335795909166336,-1.084056735038757
1761131470457800700,0.316143661737442,-0.5562105178833008,-0.1592531204223632,0.8635343909263611,-0.090637132525444,-1.2367730140686035
1761131470467800000,0.2322189509868621,-0.5373636484146118,-1.1740083694458008,0.8555931448936462,-0.0985783785581588,-1.2935835123062134
1761131470477800000,-0.6136033535003662,-0.2235703468322754,-1.530311107635498,0.7175375819206238,-0.2152536362409591,-1.3620004653930664
1761131470487800000,-1.5241010189056396,0.2773261070251465,-1.430434226989746,0.511676013469696,-0.411952257156372,-1.366276502609253
1761131470497800000,-1.8814133405685425,0.6885819435119629,-0.6006612777709961,0.2893210649490356,-0.6367506384849548,-1.2740358114242554
1761131470507800000,-1.6948796510696411,0.9755864143371582,0.3596830368041992,0.1011745557188987,-0.7241044044494629,-1.1579713821411133
1761131470517800000,-1.4663307666778564,1.1132657527923584,1.126378059387207,-0.0112246489152312,-0.630031168460846,-1.0504591464996338
1761131470527800000,-0.822970986366272,0.4508078098297119,1.622715950012207,-0.0649807900190353,-0.3899610936641693,-0.96799236536026
1761131470537800000,-0.2911570370197296,-0.5991530418395996,1.9769964218139648,-0.1205695271492004,-0.1688278764486313,-0.93805992603302
1761131470547800000,-0.2086169123649597,-1.30788254737854,2.2440185546875,-0.1792125850915908,0.0187077485024929,-0.9563859105110168
