accel_x_mean,accel_x_std,accel_x_var,accel_x_mad,accel_y_mean,accel_y_std,accel_y_var,accel_y_mad,accel_z_mean,accel_z_std,accel_z_var,accel_z_mad,accel_xy_corr,accel_xz_corr,accel_yz_corr,accel_sma,accel_x_dom_freq,accel_x_spec_energy,accel_y_dom_freq,accel_y_spec_energy,accel_z_dom_freq,accel_z_spec_energy,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_x_mad,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_y_mad,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_z_mad,gyro_xy_corr,gyro_xz_corr,gyro_yz_corr,gyro_sma,gyro_x_dom_freq,gyro_x_spec_energy,gyro_y_dom_freq,gyro_y_spec_energy,gyro_z_dom_freq,gyro_z_spec_energy,activity
-0.32514714732938976,1.0094341276738352,1.0189572581126367,0.7153877605449397,-0.12528704895491574,1.958375302276127,3.8352338245651114,1.2885584876696585,-0.052420955113554435,7.40594540678419,54.84802736826785,5.3763800002275515,0.07801968025945528,0.4503399146247017,0.15538210203114391,7.318385779840944,0.0,3.270766341404549,5.859375,10.951075620726533,1.953125,162.95615028039114,-0.05199570622789906,0.6428943024369566,0.413313084105901,0.431909158656822,0.03904168625922467,0.7418158515079865,0.550290757548519,0.4245732902603834,0.001520114399227176,0.34377114728351943,0.11817860170462723,0.22298439109798096,-0.10853736413882849,-0.04334162783833013,0.7288113345871773,1.075344393418618,3.515625,1.3727494277584547,1.953125,2.126820051759443,1.953125,0.466848188787586,jumping
-0.33342672665227524,1.2173950865496614,1.4820507967552579,0.8962271606344354,-0.0369220022284851,2.3492561004900567,5.519004225689748,1.6974786941511701,0.17099383251867245,8.74554903832874,76.48462798181274,7.389632834919869,0.23963003113695988,0.42414409012851717,0.21506608293917479,10.002300198480425,1.953125,3.9862864654191608,4.6875,19.455039272523152,1.953125,208.42066645018681,-0.07781009854807053,0.7269030423832237,0.5283880330259867,0.55231100218748,0.037675797633710324,0.7501713339135031,0.5627570302255646,0.506128005684559,0.014813969746228397,0.4347491771965125,0.18900684707304466,0.3323660830566695,-0.25241067893663677,-0.1997829705254046,0.5901796222223057,1.3859644345625384,3.90625,1.3982543174139792,1.953125,1.6525649015402548,4.6875,0.4519019197264756,jumping
-0.15058322617677694,1.3035058751951218,1.6991275666682006,0.9150272890640225,-0.09291044135014961,1.9257397894310395,3.7084737365979046,1.403807902745153,-0.045060664611775436,8.398387776572743,70.53291724568648,6.804765445560947,0.3846977902018638,0.49916292085432384,0.2773096616632865,9.169040812660999,1.953125,4.781401799536405,5.859375,8.295607494485687,1.953125,205.81839706724867,-0.04421443168394035,0.6669065478052816,0.4447643435055583,0.5122575961345319,-0.04796686110239534,0.4603454180930993,0.21191790395931043,0.35364711572154306,0.004878141317021797,0.43523011065582834,0.1894252492214846,0.3448068039689929,-0.023286103948490764,-0.27091201205976523,0.4439970271002113,1.2200515690255997,0.78125,1.1873453667202674,1.953125,0.5038084418972175,5.859375,0.5000223134987959,jumping
-0.13795472379411,1.1800221672400035,1.392452315177795,0.7688367032316014,-0.24509009548854122,1.6026551452979094,2.568503514749863,1.1417660620071135,0.0540543878345518,7.985619252697961,63.770114849060334,6.087437451581662,0.15222832566885053,0.562604401257089,-0.018439538255445396,8.00857436593501,1.953125,4.02334292178509,5.859375,7.406434804885147,1.953125,185.40225656160243,0.08091731571767014,0.6388819580652614,0.40817015634130244,0.4866088220146594,-0.026549972222710487,0.3743458811191464,0.1401348387108701,0.27082283699269283,0.016804138058432727,0.35186180623056723,0.12380673068383725,0.2634975257064127,-0.14971248074292848,-0.4443651916006599,0.5290956874823154,1.0346438087199203,1.171875,1.0881938411293046,1.953125,0.4156637911071496,1.953125,0.3084547595173497,jumping
-0.13474069293752253,0.963222264743228,0.9277971312970733,0.607051703061616,-0.1555641032366915,1.4346071649253518,2.0580977176551554,0.8903552634358769,0.20139582064826966,6.784567533333974,46.03035661436945,4.474047410792909,0.4192407392239607,0.7329878436598487,0.27568781073888543,5.871789478936633,2.34375,0.41496537013715595,2.34375,1.4030496537216577,2.34375,12.302474020066848,0.08550054638908478,0.48525159071823126,0.23546910629457385,0.36948659203187617,-0.06536814376340772,0.3707607600836493,0.13746354121780535,0.25323083128546386,-0.013456322765705395,0.2662595367535605,0.07089414091222063,0.16931914532739256,-0.36467669322459206,-0.41307480504579847,0.6069664885569835,0.7854542177938129,0.78125,0.3149427876933988,1.171875,0.08675834008033144,3.125,0.036731927227273406,jumping
-0.15805684756707924,0.9911350230271858,0.9823486338711002,0.6913085562122541,-0.21341295195023122,1.6098102285072273,2.5914889718064917,1.1498177766467093,-0.3336485880647087,7.258431290535899,52.684824799430636,5.168328334566226,0.5828990675979803,0.38686099796961104,0.5966729056168733,7.052775189001213,2.34375,4.612749157359183,1.953125,12.251753575757903,1.953125,166.38858402786627,-0.01643889031402066,0.7663988483118296,0.5873671946936987,0.5410002535667218,0.016991385004075706,0.672179088532135,0.4518247270598918,0.4381303078031351,-0.01835570974981237,0.3988107975201419,0.15905005221865165,0.2588036344841953,0.15985204117048588,-0.041228623923759776,0.5308184869366255,1.2471175385926472,3.515625,2.166436619623015,1.5625,1.8519213287160279,1.953125,0.48002490904267475,jumping
-0.18701340824807622,1.1460433951559148,1.3134154635804962,0.8379210775577268,-0.3546915270758866,1.7867053244949258,3.192315916578518,1.3399238507461164,-0.058360866556549346,7.9258276876020455,62.81874453355918,6.660957173290338,0.39451100136416334,0.19552897956590792,0.08952852571196868,8.870735789607817,6.25,2.091805876647485,1.953125,5.782139251013692,1.5625,170.4237760432076,-0.11797070223110495,1.0066559227751468,1.0133561468582823,0.7786302821103845,0.07986021535543841,0.720667614337978,0.5193618103555926,0.5314805933995785,0.03390299365128158,0.42462037032747935,0.18030245889704571,0.31626373489416437,0.18714006982447173,-0.05553804409426977,0.4674748641963764,1.6086218748496321,0.78125,1.844531176811237,2.734375,1.1112029739171352,0.78125,0.5934374489688599,jumping
-0.2894572243430577,1.2359726662847499,1.527628431803034,0.8664051989621051,-0.48378077069379655,2.5600535125812485,6.553873987279588,1.8036149252502018,0.4604843536674046,8.403979779280041,70.6268761305478,6.869258480173615,0.1165113509990138,0.2902340769586288,-0.31023727115607563,9.41980073070033,0.78125,3.9809074434469505,2.734375,13.262635445850583,1.953125,164.7296964213679,-0.13845642253363621,1.184771226413718,1.4036828589378654,0.8284781841478548,-0.010759150953163044,0.6509183910063184,0.42369475175025445,0.44749251192382644,0.013151940380339514,0.4387887872588501,0.1925355998240924,0.28701108724089863,-0.2845059194841402,-0.28006160904539923,0.615362549177236,1.5501518283290352,0.78125,3.4658249636998786,1.953125,0.9648094207369221,1.953125,0.22497730033239866,jumping
-0.21994470575600045,1.1752471498855652,1.3812058633141444,0.8322646112035691,-0.49641980303281014,2.833181404972709,8.026916873483133,2.0445377686092256,0.192748988334136,8.651916927415217,74.85566651889395,6.685687098285145,-0.0018128312802957428,0.3494679446585431,-0.3629114798231984,9.460684034992465,0.78125,4.253679110762038,2.734375,21.412463312620183,1.953125,182.65745858887524,-0.008075260728219291,1.1768241490347038,1.3849150777512544,0.8084415684939472,-0.02080391476374644,0.6650897248229327,0.44234434206504436,0.46252120563147514,-0.05547409068958585,0.44536913483756196,0.19835366626595846,0.27366152230352725,-0.27493352463230714,-0.3605089397888568,0.5767360538875793,1.5536890165390105,1.5625,3.5920150751334243,1.953125,1.5896452165841015,2.34375,0.746084138476827,jumping
0.06012647842831283,0.8212808250221121,0.6745021935490011,0.5786334499777159,-0.2123558089358175,1.723286613783765,2.9697167532463156,0.9499976375000783,-0.03762186094711065,5.613910720541391,31.515993578209557,3.1319203562655487,0.02386489454673674,0.38350818325005465,-0.49183824397298737,4.636553803167004,1.953125,2.014901325337295,2.34375,7.520957966399827,1.953125,83.73793490899031,0.14482816670715692,0.7173849534798724,0.5146411714793186,0.47431220573145083,-0.013374968109928886,0.4156561066958298,0.17276999903353507,0.24696676723749533,-0.042562452296806434,0.2626551096883395,0.06898770664539364,0.16818320413423749,0.05904256152127327,-0.38053462805464444,0.25574249808077903,0.9127320996940398,2.34375,1.440738048365673,1.5625,0.39573420247731644,5.078125,0.14629767895352028,jumping
0.09245643769713152,1.3017736009286578,1.6946145080747645,0.8187866167858149,-0.1578954061459746,0.7036462865495692,0.49511809657499845,0.44470242915758884,-0.012574495185841798,1.4197650790236083,2.0157328796149123,0.9247773610645781,-0.3192495092482864,-0.44800948546815555,-0.3973565388775878,2.196094512175902,1.171875,0.7886048381349937,1.953125,0.7678806596145568,3.125,1.4246407868893423,0.07286632512477809,0.4735895099176298,0.2242870239040208,0.3540083905196525,-0.01214477553548931,0.4533967118631969,0.20556857832835881,0.289804501466449,-0.1477382836724246,0.4469684361606557,0.1997807829239021,0.29579215806687387,-0.06264374640263948,0.2991793767346421,-0.015848513022709686,0.9369985639236802,0.78125,0.32409885241468517,3.90625,0.6550070666444961,0.390625,0.2388173999061551,jumping
-0.03981093277716191,1.53219301072098,2.3476154221022214,1.1392620485681184,-0.21726951749511794,1.140660076030681,1.3011054090503194,0.8585400669187879,0.010525184273486941,4.744133147478959,22.506799321008618,3.1504473951173875,-0.1548460364858061,0.1573873266578266,0.35995393419511074,5.15201691562677,1.171875,10.512319767980813,1.953125,3.7282016082312452,1.953125,42.543517808437,-0.07376248385116924,0.5712890919454385,0.3263712265758438,0.426764345068932,-0.011589451802137773,0.5701691858857778,0.3250929005336507,0.44188271262487433,0.008446660125628117,0.5886688711080478,0.34653103981162336,0.4479096185132221,-0.09058635097916565,-0.04297547903852916,0.089325664850811,1.3152928192503168,1.953125,0.7959879501434284,3.90625,0.5875498983310383,0.390625,1.3931386833969315,jumping
-0.089245267480112,1.6904101296680207,2.8574864064842544,1.2399756259726438,-0.19121442029842,1.665790425684117,2.774857742300872,1.206177928923148,0.004187651815032577,6.534548319666996,42.70032174206276,4.999366686011882,0.1221494557073122,0.6895029152849265,0.4061412062496184,7.4547718464211545,1.5625,3.956684377801841,3.125,4.164665532860451,2.34375,82.86523690384678,-0.05112211596861016,0.6585777575414977,0.4337246627283878,0.4528457070305194,-0.03256418171804398,0.5757812740351747,0.33152407552956886,0.4039976213734917,0.1039974583836738,0.5103975275335821,0.26050563611239375,0.38643858742898374,-0.043571503026684916,-0.4158715332423686,0.18544781060884288,1.2566859350190498,0.78125,0.868959083330701,2.34375,0.6396878862709567,1.5625,0.4667424102783625,jumping
-0.08621274008883777,1.8279887452892938,3.3415428529043267,1.351132096212563,-0.23343673951518362,2.1112562725784927,4.457403048502031,1.4573461197044772,0.05408945001477841,7.412897672144748,54.95105189768903,5.584881889807301,0.12524934333635482,0.4448280942045102,0.10312943021185872,8.389651742903542,1.5625,9.417618148951124,4.296875,9.509870060958779,1.953125,163.03562512175037,-0.07843701308593154,0.8343040195914699,0.6960631971064838,0.6016933683858952,0.02988288399501471,0.6245688892366293,0.3900862974022769,0.4450891621944493,-0.024159180404240033,0.4961627129928694,0.2461774377644445,0.3684400347902965,-0.021461260379671804,-0.13035116932373125,0.08647187951419132,1.4086159944527026,0.78125,1.9223152065372637,2.734375,1.0263968258156926,1.5625,0.7324915399485548,jumping
-0.1835344124487084,1.8591576589724663,3.4564672009159816,1.3354102265139451,-0.3534372659700886,2.418485664166547,5.849072907779105,1.7307198113499385,0.05100859039786727,9.144501324628472,83.62190447613187,6.807347410893023,-0.26067166932034824,0.3927481720990045,-0.3536210802866344,9.82931230296386,3.125,7.959786610572082,3.515625,15.098871799812931,1.5625,189.02354900017096,0.029063441965263337,0.9423213375670244,0.887969503234106,0.705353773852039,0.058104680676478886,0.6504845936304837,0.42313020655061556,0.5208856675144489,0.007987518631125567,0.4901119935408466,0.24020976621258286,0.390920016102541,-0.05814741374843212,-0.0643179455382723,0.05171206411079404,1.6160183685096854,0.78125,1.926765443571906,2.34375,1.057060265637362,5.859375,0.44235426883576895,jumping
-0.07333466155794517,1.525010971232793,2.3256584623803866,0.9015352483791613,-0.23626897283193973,1.8513527355792825,3.4275069515368926,1.1093247887595605,0.03129778162527366,7.128580661936334,50.81666225373265,3.921980158316255,-0.468549317746845,0.5783874878235432,-0.558140969717325,5.902681839190308,5.46875,6.722404611296666,3.90625,7.56306911647707,1.953125,76.9471441581111,0.17359596120149945,0.7038140171046019,0.4953541706729168,0.48485834632725755,0.021022503076892456,0.521417540786506,0.27187625183984765,0.36732563276990504,0.08190587393255555,0.4205099459407367,0.17682861463508132,0.30878585841173845,-0.003949073829066494,-0.21914737444111146,0.05702461636728233,1.2009588743221684,0.0,1.1820375338105003,2.34375,0.5705197404975871,1.171875,0.47782404890795716,jumping
-0.0877839723171666,1.848123855388769,3.4155617848570476,1.0348674423201387,-0.2662453753685622,1.9076708714597341,3.6392081538159418,1.0612291706508512,-0.3634028300424106,3.5332593755663426,12.483921815027463,1.8684091361222337,0.527590826487506,0.5916719951864934,0.7233570116536147,3.9214909493136787,2.34375,2.5613144361959463,1.953125,2.876150326054966,1.953125,3.432772701115059,0.15646891725918977,0.35742837720315646,0.1277550448300819,0.28141206401994623,0.022939979347938788,0.45993139048546644,0.2115368839538946,0.3194485569781307,0.23567428180467687,0.705627123708953,0.49790963771377006,0.3755499531997657,0.10827746103413761,0.14843038540925377,0.09963476236414527,1.0165436557381327,0.78125,0.27882684013833325,1.5625,0.3421538849159975,0.0,0.5313831101795293,jumping
-0.15466153715016986,2.1489691827626705,4.61806854846366,1.4700737795796646,-0.5281596313350368,2.762188690723981,7.6296863631634615,1.8812719415927641,-0.632115602740203,6.8956838773239255,47.55045613598513,4.846122025855205,0.43509349764028166,0.4580609381065954,0.7643374629801853,8.361920706000333,1.953125,15.960277737916837,1.5625,18.911890884902274,1.5625,111.59775311599459,-0.0011268401103734574,0.5897262903538644,0.34777709753453034,0.4171235413161867,0.05421491741435603,0.5662459839971593,0.3206345143929112,0.43976668996037915,0.08825341956980991,0.7930895532677413,0.6289910395024255,0.4845967927685706,-0.1872195133728733,0.22186611380246782,0.18457675760908646,1.3511185510469659,0.78125,0.6072352514013046,1.953125,1.1202785445527916,1.953125,1.6898608221006604,jumping
-0.18756332061950748,1.4083972267926022,1.9835827484370927,1.0067573323778096,-0.45914429399551954,2.481561214768722,6.158146062644416,1.8195632857244937,0.06835341895779128,8.539374425858675,72.92091558500917,6.597697706195894,0.2777097394089467,0.3760423167407052,0.7251318329635984,9.451335953972075,3.125,5.948360437197279,1.5625,19.45950375821492,1.5625,241.55162848120773,-0.06931374241321464,0.776564601794423,0.6030525807601308,0.5358540299808965,0.02829387586643861,0.5242597390386382,0.274848273976861,0.40227143729211434,-0.0815020782101783,0.4701991023570515,0.221087195857377,0.38019422278784987,-0.27762260556044366,0.10488599157712204,0.45344030248752654,1.3278141437276645,0.78125,1.9752264556009616,6.25,0.6401240522771153,0.390625,0.5903233851699033,jumping
-0.16843782546693326,1.4329835387007241,2.0534418221872497,0.9458748060083735,-0.4401549773164552,2.2252978014334235,4.951950305064429,1.5754263438976737,0.5890335264587075,8.681902193287392,75.37542569380844,6.6452592374378945,0.16743162645903253,0.34472259527349297,0.6979185805446635,8.98020276710404,2.34375,7.135685925953822,1.953125,10.381458176404834,2.34375,190.6878077626525,0.052893715761456406,0.9448887968763684,0.892814838462471,0.6315420816339383,-0.0003453486515354598,0.4736273179520735,0.22432283631047453,0.3488337741753469,0.009688052791716473,0.4798957727861405,0.23029995273800696,0.36122751320968405,-0.0590058592958415,0.21381884397347592,0.28945311218741815,1.335837981979239,0.78125,2.4302303868040607,6.25,0.60949788704505,0.78125,0.5011707442357901,jumping
0.007112695819968963,1.5326548448149804,2.3490308733348315,0.9213580010450041,-0.2803424787242679,2.068558063516624,4.278932462139645,1.3366283781324815,0.4330120075152256,7.459443833682114,55.64330230785811,5.189815496799245,0.19389592619857188,0.3958572399262159,0.730403912211897,7.301349063707452,2.734375,8.973684099676015,1.953125,23.97468605614735,1.953125,247.91726316840186,-0.06303212291095406,0.8772520903863619,0.7695712300872417,0.5656304674557759,0.027039115120714996,0.4732944532872993,0.22400763951252353,0.3142859033453078,-0.02708273638290848,0.4219324396928865,0.17802698366519132,0.28296830013205465,-0.01655196655978706,0.1852010028296522,0.18165371836378086,1.1680198323565492,3.515625,3.214131314283493,1.953125,0.9923181736570594,2.734375,0.811867417332574,jumping
-0.012217315778625198,1.823863984505882,3.326479833977672,1.106540939046895,-0.3325581611951486,1.8593186578093572,3.4570658712779894,1.3133743353486957,0.2691460175824817,7.469037530982623,55.786521639227004,5.241406348916465,-0.1742674759922607,0.5527590267147252,0.3325993673542364,7.616891360581452,1.5625,5.423788012698066,2.34375,5.046374436628912,1.5625,164.84442456968574,-0.16912621648225468,0.7455968675194073,0.5559146888547526,0.5304553591483909,-0.0041793479194893735,0.5370249537286015,0.28839580092720657,0.3555837757097322,-0.010165853171201883,0.4564946831754577,0.20838739576746151,0.2926549206479194,-0.11270650657473366,-0.418949349491886,0.236647881030327,1.2045793287961715,1.171875,1.2007573555741113,7.8125,0.47214161077244343,1.5625,0.36977443759575895,jumping
-0.13788476896783758,2.120153785050212,4.495052072262741,1.443010239821307,-0.5146916539124358,2.035044795015925,4.141407317721409,1.5216016591672474,0.28755819681270506,8.327212502260943,69.34246805781096,6.2271986029583495,-0.09739176515901948,0.5037513056131067,0.44162911883918277,9.19746426069479,5.46875,4.960064740783444,2.34375,5.922426076227516,1.953125,71.57718451345762,0.09321856766473502,0.8923901602623721,0.7963601981331021,0.6751311826665187,0.035256374225355096,0.628390102411298,0.39487412080848155,0.46116538063358803,0.06876526512860437,0.5534078783266951,0.3062602797940542,0.40153499864482,-0.07874479692601905,-0.42196581961487495,0.2853723687041026,1.5358903354808717,3.125,1.0094099200284696,6.640625,0.48339665317352254,1.953125,0.5381026305912425,jumping
-0.16594443047063834,1.6328121677964953,2.66607557530429,1.0990982365866198,-0.13659141268056188,1.5849365120268375,2.512023747155798,1.1198474627868638,-0.009382448545726937,5.685093590521264,32.320289132985955,3.42608668406607,0.079312841588034,0.3259559464827389,0.6926882616962468,5.622663533223619,2.34375,12.293995066665659,1.5625,8.527101014330745,1.953125,91.17899113122452,0.1495138200079964,0.8846055581923749,0.782526993584843,0.6278559052771016,0.06049236445687711,0.8483544266662233,0.7197052332441765,0.5541045444588235,0.08176074772200081,0.425827313674653,0.18132890107137128,0.3100452717708322,0.46394870086013296,-0.18566244052008155,0.2150815743414699,1.5026790894517035,3.125,2.098416963408423,6.25,1.2736259528370373,0.78125,0.6150450985938556,jumping
-0.08400013593694527,1.5921777167296998,2.5350298816506,1.1310175738881614,-0.27207676010502035,1.6152291256632527,2.6089651283908757,1.1741289027583166,0.05606902472574743,5.813921293696041,33.80168080929225,3.44572974495356,-0.03667307130627049,0.6442263574846322,0.37163754610356226,5.727949162351194,1.5625,3.4811548821014555,2.34375,2.913467453878523,1.953125,22.22595796306431,-0.11767644666178967,0.86914977759538,0.7554213358940987,0.5692394955812574,-0.007088863756507649,0.8164459796880045,0.6665840377487054,0.5230898554727901,0.07181095799569448,0.47263186745990515,0.22338088213863735,0.3252736607928739,0.3009754015666953,-0.44896655192704205,0.4002420618692086,1.4402450997895357,1.5625,1.7074371100761174,1.171875,2.3423832074736173,1.5625,0.33014915854220295,jumping
-0.3134656457208635,1.8837790869655502,3.548623648488762,1.3264848191443204,-0.813707455868888,2.0598733774985405,4.243078331327244,1.6026325348403034,0.011249105500709317,8.595953729478222,73.89042051933056,6.221444744932736,0.2568723382302115,0.39102467989444384,0.48376812937548763,9.261182601589873,1.5625,9.575582324022243,0.0,10.274965028311371,1.5625,155.37579468043282,-0.1576725208433345,1.0298031248056967,1.0604944758595773,0.7365981707825995,0.005801009494462052,0.5898926321385246,0.34797331745131665,0.4107053788709436,-0.0856612136090007,0.5206356731013334,0.2710615041056785,0.3674618520340118,-0.6457561483766969,-0.5846809724052738,0.5508391941179399,1.5145581735273481,1.5625,2.439350916518745,2.34375,0.9061629071666552,1.5625,1.0108575759735006,jumping
-0.34084360614382314,1.5239081946415012,2.3222961856955195,1.1001013693271204,-1.0300908114219527,2.3450478465694515,5.4992494027000225,1.8065975397334717,-1.0439630681437206,9.354518846954601,87.50702285802883,6.8988796064954485,0.36716728716921876,0.33267086445197597,0.49794595307306705,10.010868829978424,0.78125,9.659588076324725,0.0,12.199469741740605,2.34375,293.5081115858148,0.013332665985217321,1.2021777495398462,1.445231341488689,0.8695427978445878,-0.03195381135810748,0.5429835586018764,0.29483114491195733,0.35057110367711175,-0.12358717535107644,0.383010806457629,0.14669727786332337,0.2973625634007675,-0.6259525122425327,-0.12402823780757925,0.12371654280147956,1.5251038764859004,1.5625,4.344214935282043,3.90625,1.0913438702856224,1.171875,0.30234613306818464,jumping
-0.2876684846037092,1.3964885428793534,1.9501802503932997,0.9240002649618099,-0.9920908418732058,2.759147703576743,7.6128960501528145,1.932781065239669,0.7077852127631427,9.603805307261112,92.23307637977672,6.734350586718886,0.4003204339037603,0.13340971538572965,-0.16166494667656853,9.208023193695636,1.171875,9.233073921363022,0.78125,33.95726147736668,1.953125,418.4462527652943,-0.01699917163932697,1.255668725647,1.576703948567961,0.7339694237525691,-0.011425221180616063,0.615470728742852,0.3788042179392573,0.39806050014470884,0.03386870493341121,0.4290801492562412,0.18410977448575824,0.2763474946752922,-0.6580441658150188,-0.3858744507422173,0.3985270967685336,1.4025043695964996,1.171875,8.557657079825148,1.5625,1.6463530017209427,1.171875,0.7981882141237241,jumping
-0.2102961259261999,1.2675599487986202,1.6067082237983608,0.7614438659579852,-0.4178591200586059,2.593417655522685,6.725815135976781,1.5407393732675807,1.102325665433053,7.590296492856663,57.61260084947216,4.950037520903329,0.2984255789526971,-0.3392084646570599,-0.747847833178716,6.81977705875222,2.34375,2.052692235919716,1.953125,22.74283405968117,1.953125,145.9523582893576,-0.05161118783871643,1.0653593569098594,1.134990559355389,0.5584958364388513,0.05445354766015953,0.7266078448225987,0.5279589601577417,0.47322901101168213,0.07600105233723298,0.4709737488522901,0.22181627210798005,0.3273390086069412,-0.31182493501287883,-0.5361862264782711,0.3235857878681085,1.3374518652581173,1.953125,1.0599039004630388,6.25,1.0952466616469203,1.953125,0.7056980587005499,jumping
-0.023269961488603816,0.8048130110490003,0.6477239827537583,0.5022500356282911,-0.05302164975067679,1.5189748952259445,2.307284732326669,0.7803819076501025,-0.4589467688365838,3.654189280648349,13.353099298805299,2.11334628402338,-0.1699665254537808,-0.08040029940106648,-0.6056202451935748,3.3259774732649374,4.296875,1.949878825330894,1.5625,1.176684897115502,1.953125,5.33808671292187,0.13930966437328607,0.6203508108486488,0.3848351285205761,0.35618444839019503,-0.0355970799428178,0.6007410013573233,0.3608897507117996,0.34753221341543394,0.01250602824529779,0.3440257883363547,0.11835374304045033,0.22561482864644233,0.3038931795556928,-0.13832314854522887,0.06285025601568103,0.9815242152790233,0.390625,1.2054170392083834,6.25,1.5779651616207155,1.5625,0.12051217321650058,jumping
-0.11772374334074483,0.8481794608416613,0.7194083977936513,0.5162551711269965,-0.6073680558232062,1.5869406168763849,2.5183805214920008,1.1013290432414655,-0.40529740443923506,3.2115680157792736,10.314169119976421,1.8558561392405024,0.3682939167934696,0.5402261958655795,0.8349702970903152,3.271536588383081,2.34375,0.3512226643736943,0.0,2.4339035203183212,1.171875,10.152060558565916,0.03516067815507995,1.0441888033880249,1.0903302571209152,0.6834935717271264,-0.03000856358994497,0.4150344934613912,0.1722536307627536,0.26513675612306997,0.05736290246659337,0.327160473054549,0.10703397512927629,0.21499711518151798,-0.42338346810488525,-0.3414644568510863,0.2537710269773751,1.1715882926173435,1.171875,0.6916229807941294,0.78125,0.11493278879736259,2.34375,0.15159667832168772,jumping
-0.13706008627573696,0.7457864709430995,0.5561974602417625,0.48009830752490884,-0.7629768512953392,1.7791237916065543,3.165281465860482,1.4052403818824413,0.5502630388991674,4.316282375032498,18.630293541016176,3.186074608723097,0.459839969546622,0.429842230914055,0.7201159300266814,4.899034107657295,2.34375,2.1841401236609843,0.0,8.539517065509195,1.171875,67.73952198126453,0.15922311698523117,1.295073573031066,1.6772155595634521,0.9527879966876753,0.005338899361959196,0.356423840785124,0.12703795428001943,0.2721793013216711,0.08062654473178554,0.3401904355920208,0.11572953246828885,0.24323838465852532,-0.5691906656476251,-0.2564375330950199,0.34069550177775215,1.4743935586011503,1.171875,6.210181342723335,0.390625,0.4472425929673976,1.953125,0.3634122525089596,jumping
0.014886835820075295,0.7751453034244697,0.6008502414210133,0.5027089250996439,-0.81626799496315,1.982075869744668,3.9286247534240823,1.4897997302907573,1.1871554504200117,4.997665564391414,24.976661093503754,3.7653653971756866,0.4544577038474323,0.34883521892557023,0.651867894215024,5.4726255352605655,0.78125,2.3428848704428296,0.390625,20.404945313523477,1.171875,94.88927406753491,0.023714636328804786,1.347082373537679,1.8146309210959068,0.8835701941370644,-0.0006648404450970632,0.35952214964118245,0.12925617608261677,0.26085347448611174,0.04031419102830114,0.22198094869582755,0.049275541583899615,0.1768243290071041,0.08991145530736067,-0.21997101935063285,0.21498754038322612,1.3234439097504946,1.171875,8.123326823709148,1.171875,0.4937636325126757,0.78125,0.15198931048197684,jumping
