accel_x_mean,accel_x_std,accel_x_var,accel_x_mad,accel_y_mean,accel_y_std,accel_y_var,accel_y_mad,accel_z_mean,accel_z_std,accel_z_var,accel_z_mad,accel_xy_corr,accel_xz_corr,accel_yz_corr,accel_sma,accel_x_dom_freq,accel_x_spec_energy,accel_x_fft_top1_mag,accel_x_fft_top1_freq,accel_x_fft_top2_mag,accel_x_fft_top2_freq,accel_x_fft_top3_mag,accel_x_fft_top3_freq,accel_y_dom_freq,accel_y_spec_energy,accel_y_fft_top1_mag,accel_y_fft_top1_freq,accel_y_fft_top2_mag,accel_y_fft_top2_freq,accel_y_fft_top3_mag,accel_y_fft_top3_freq,accel_z_dom_freq,accel_z_spec_energy,accel_z_fft_top1_mag,accel_z_fft_top1_freq,accel_z_fft_top2_mag,accel_z_fft_top2_freq,accel_z_fft_top3_mag,accel_z_fft_top3_freq,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_x_mad,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_y_mad,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_z_mad,gyro_xy_corr,gyro_xz_corr,gyro_yz_corr,gyro_sma,gyro_x_dom_freq,gyro_x_spec_energy,gyro_x_fft_top1_mag,gyro_x_fft_top1_freq,gyro_x_fft_top2_mag,gyro_x_fft_top2_freq,gyro_x_fft_top3_mag,gyro_x_fft_top3_freq,gyro_y_dom_freq,gyro_y_spec_energy,gyro_y_fft_top1_mag,gyro_y_fft_top1_freq,gyro_y_fft_top2_mag,gyro_y_fft_top2_freq,gyro_y_fft_top3_mag,gyro_y_fft_top3_freq,gyro_z_dom_freq,gyro_z_spec_energy,gyro_z_fft_top1_mag,gyro_z_fft_top1_freq,gyro_z_fft_top2_mag,gyro_z_fft_top2_freq,gyro_z_fft_top3_mag,gyro_z_fft_top3_freq,acc_res_mean,acc_res_std,acc_res_var,acc_res_sma,acc_res_dom_freq,acc_res_spec_energy,acc_res_fft_top1_mag,acc_res_fft_top1_freq,acc_res_fft_top2_mag,acc_res_fft_top2_freq,acc_res_fft_top3_mag,acc_res_fft_top3_freq,activity,start_time
-0.32514714732938976,1.0054832940102147,1.0109966545336317,0.7153877605449397,-0.12528704895491574,1.9507103988831085,3.8052710603106963,1.2885584876696585,-0.052420955113554435,7.376959207861547,54.419527154453256,5.3763800002275515,0.07801968025945528,0.4503399146247017,0.15538210203114391,7.318385779840944,1.953125,3.2707663414045505,38.33674095568129,1.953125,28.315938619719834,1.171875,27.091022159708107,0.78125,5.859375,10.951075620726536,75.59866127970827,5.859375,55.01431002160562,3.90625,48.84301753492814,5.078125,1.953125,162.9561502803912,471.74296232298855,1.953125,223.98305082831993,3.90625,184.0184162091152,1.171875,-0.05199570622789906,0.6403780724199757,0.41008407563632365,0.431909158656822,0.03904168625922467,0.7389124515158553,0.5459916110051711,0.4245732902603834,0.001520114399227176,0.3424256581782531,0.11725533137880982,0.22298439109798096,-0.10853736413882849,-0.04334162783833013,0.7288113345871773,1.075344393418618,3.515625,1.372749427758455,25.217558919620075,3.515625,22.30934100705966,2.734375,19.620204404129883,3.90625,1.953125,2.1268200517594438,31.302814579834656,1.953125,19.5749225352236,2.734375,17.716377906038257,1.171875,1.953125,0.46684818878758616,15.180424650333983,1.953125,11.887500981807893,5.859375,9.076135126463956,5.46875,5.726506710747781,5.154326457418613,26.56708122964551,5.726506710747781,0.78125,50.754583029502655,248.49281112800995,0.78125,224.09669724317052,0.390625,147.16187123162126,3.90625,jumping,1761133504.0744712
-0.33342672665227524,1.2126303125460816,1.4704722749056074,0.8962271606344354,-0.0369220022284851,2.340061325088842,5.4758870051765465,1.6974786941511701,0.17099383251867245,8.711319752236445,75.88709182570483,7.389632834919869,0.23963003113695988,0.42414409012851717,0.21506608293917479,10.002300198480425,1.953125,3.9862864654191625,43.723404749481546,1.953125,40.607945459889365,3.90625,29.960172422529823,5.859375,4.6875,19.455039272523162,81.52945690011083,4.6875,79.1442497814954,3.90625,77.48266563172426,5.46875,1.953125,208.42066645018687,640.6684630645506,1.953125,244.35307440187782,3.90625,182.72618814425346,3.515625,-0.07781009854807053,0.7240580097740589,0.5242600015179711,0.55231100218748,0.037675797633710324,0.7472352313207182,0.5583604909269273,0.506128005684559,0.014813969746228397,0.4330476083299462,0.1875302310802865,0.3323660830566695,-0.25241067893663677,-0.1997829705254046,0.5901796222223057,1.3859644345625384,3.90625,1.3982543174139799,26.944711066220126,3.90625,23.643964774764967,2.734375,19.819347649420212,0.78125,1.953125,1.6525649015402555,35.246728926435416,1.953125,20.714500343556665,3.90625,20.40996667800616,6.640625,4.6875,0.45190191972647575,18.061231987816413,4.6875,15.357247359227161,1.953125,13.431701551007384,5.46875,7.819025473029417,4.673121790084024,21.83806726495811,7.819025473029417,3.90625,65.8129498306114,183.21236088138718,3.90625,164.31806747274467,1.953125,137.9233979971378,0.78125,jumping,1761133505.3446674
-0.15058322617677694,1.2984040713713143,1.6858531325536052,0.9150272890640225,-0.09291044135014961,1.9182026184766647,3.6795012855307334,1.403807902745153,-0.045060664611775436,8.365517248186423,69.98187882970456,6.804765445560947,0.3846977902018638,0.49916292085432384,0.2773096616632865,9.169040812660999,1.953125,4.781401799536407,55.95106180847228,1.953125,48.283120157700935,4.6875,37.768583020817,3.90625,5.859375,8.295607494485692,72.09173416315942,5.859375,66.13847903576517,1.953125,59.87794999904402,2.734375,1.953125,205.81839706724878,591.5693436364127,1.953125,326.8183969182318,3.90625,172.11838363453558,1.171875,-0.04421443168394035,0.664296336036803,0.44128962207192113,0.5122575961345319,-0.04796686110239534,0.4585436678601377,0.2102622953346283,0.35364711572154306,0.004878141317021797,0.43352665945930213,0.18794536446194174,0.3448068039689929,-0.023286103948490764,-0.27091201205976523,0.4439970271002113,1.2200515690255997,0.78125,1.187345366720268,27.227851458221714,0.78125,23.031933904388346,3.90625,18.525527368027458,3.515625,1.953125,0.5038084418972177,15.027074595869385,1.953125,14.169891454674351,6.25,12.837332249932851,5.078125,5.859375,0.5000223134987961,18.888895005832172,5.859375,16.412065547107957,4.6875,15.533686330601956,1.953125,7.2172637046797545,4.8261450440816756,23.29167598651412,7.2172637046797545,3.90625,64.54668088741147,193.34853755709503,3.90625,176.85455905759798,1.953125,164.362720986096,5.859375,jumping,1761133506.6148648
-0.13795472379411,1.1754036674544914,1.3815737814654685,0.7688367032316014,-0.24509009548854122,1.5963824983508432,2.5484370810408796,1.1417660620071135,0.0540543878345518,7.954364262893802,63.27191082680205,6.087437451581662,0.15222832566885053,0.562604401257089,-0.018439538255445396,8.00857436593501,1.953125,4.023342921785091,59.22591652224743,1.953125,44.60577109258008,4.6875,33.77168714316584,1.171875,5.859375,7.40643480488515,60.18867213379339,5.859375,59.21277251707146,5.46875,45.298479755989796,2.734375,1.953125,185.40225656160248,541.7835665877947,1.953125,198.01486316524134,3.90625,197.39000312483847,1.5625,0.08091731571767014,0.636381432000405,0.40498132699488604,0.4866088220146594,-0.026549972222710487,0.37288072527745575,0.13904003528344142,0.27082283699269283,0.016804138058432727,0.3504846510196556,0.12283949060036978,0.2634975257064127,-0.14971248074292848,-0.4443651916006599,0.5290956874823154,1.0346438087199203,1.171875,1.0881938411293048,26.221312996795273,1.171875,17.99379525404352,0.78125,15.547010859279291,2.734375,1.953125,0.4156637911071497,17.908428475829588,1.953125,11.875342096444175,1.171875,8.845483190589922,6.640625,1.953125,0.3084547595173498,14.72224074650556,1.953125,10.819987931843732,4.6875,10.78232864363353,5.859375,6.419695687676111,5.106021103022294,26.071451504509007,6.419695687676111,0.78125,58.46485506473194,275.6427959075906,0.78125,175.3479216198912,3.90625,158.8491262125534,0.390625,jumping,1761133507.8850605
-0.13474069293752253,0.959452300121697,0.920548716208815,0.607051703061616,-0.1555641032366915,1.428992242538767,2.0420188292359747,0.8903552634358769,0.20139582064826966,6.758013351075869,45.67074445331969,4.474047410792909,0.4192407392239607,0.7329878436598487,0.27568781073888543,5.871789478936633,2.34375,0.4149653701371561,37.32235512987868,2.34375,28.80804064039323,3.125,27.964015967861105,2.734375,2.34375,1.4030496537216584,47.712436589561335,2.34375,46.06971050157321,3.515625,41.637526424424614,3.125,2.34375,12.302474020066853,304.02542758369526,2.34375,254.0986887556566,2.734375,195.19419958973018,1.171875,0.08550054638908478,0.4833523599835295,0.2336295039016475,0.36948659203187617,-0.06536814376340772,0.36930963608067585,0.13638960730204125,0.25323083128546386,-0.013456322765705395,0.2652174210649517,0.0703402804363439,0.16931914532739256,-0.36467669322459206,-0.41307480504579847,0.6069664885569835,0.7854542177938129,0.78125,0.31494278769339884,27.726710119484252,0.78125,14.514568061527838,1.171875,12.684887061261518,5.859375,1.171875,0.08675834008033147,13.021911460666589,1.171875,10.482830837526663,0.78125,9.505295891732661,3.90625,3.125,0.03673192722727342,7.788636439116726,3.125,7.450658476286431,1.171875,6.884396862030591,0.78125,4.657110397629252,5.198802772194932,27.027550264181706,4.657110397629252,0.390625,41.63444611744668,379.68428300725583,0.390625,128.71817951017238,3.90625,118.78326800604829,3.515625,jumping,1761133509.1552563
-0.15805684756707924,0.9872558104002135,0.9746740351689822,0.6913085562122541,-0.21341295195023122,1.6035095772131371,2.5712429642142536,1.1498177766467093,-0.3336485880647087,7.2300224484910895,52.27322460568509,5.168328334566226,0.5828990675979803,0.38686099796961104,0.5966729056168733,7.052775189001213,2.34375,4.6127491573591834,36.371389291021075,2.34375,35.430960251125725,2.734375,30.718435350613124,1.953125,1.953125,12.251753575757908,75.28935283344941,1.953125,42.172879041754264,1.5625,40.37385040965467,3.90625,1.953125,166.38858402786633,453.6514568405292,1.953125,266.3747717972993,1.5625,238.45505304445467,2.734375,-0.01643889031402066,0.7633992326988246,0.5827783884851542,0.5410002535667218,0.016991385004075706,0.6695482405172434,0.4482948463797364,0.4381303078031351,-0.01835570974981237,0.39724988821356944,0.15780747368569342,0.2588036344841953,0.15985204117048588,-0.041228623923759776,0.5308184869366255,1.2471175385926472,3.515625,2.166436619623016,24.7486004711516,3.515625,23.857840203359412,2.34375,21.476043772043063,1.953125,1.5625,1.851921328716029,29.119705072321104,1.5625,21.76896872568111,2.734375,20.255670618026013,1.953125,1.953125,0.4800249090426749,13.574243191542216,1.953125,12.67365676142655,2.734375,10.524254402365248,0.390625,5.531506118303588,5.040181554634598,25.403430103678833,5.531506118303588,0.78125,59.702790426884704,253.48365435686884,0.78125,224.56325911792587,0.390625,130.71831528366246,3.90625,jumping,1761133510.4254527
-0.18701340824807622,1.141557885203932,1.3031544052712736,0.8379210775577268,-0.3546915270758866,1.7797123218318875,3.1673759484802484,1.3399238507461164,-0.058360866556549346,7.894806716563158,62.327973091890755,6.660957173290338,0.39451100136416334,0.19552897956590792,0.08952852571196868,8.870735789607817,6.25,2.091805876647486,33.873473595093266,6.25,33.30402820320269,2.734375,25.097111043130496,0.78125,1.953125,5.782139251013694,57.04749610299141,1.953125,55.31015860101972,1.5625,49.51549307389279,0.78125,1.5625,170.42377604320768,379.3782672043501,1.5625,342.48119657820325,1.953125,284.2802695823239,2.34375,-0.11797070223110495,1.0027159627536364,1.005439301960952,0.7786302821103845,0.07986021535543841,0.7178469866288982,0.5153042962121895,0.5314805933995785,0.03390299365128158,0.42295844469275296,0.17889384593691254,0.31626373489416437,0.18714006982447173,-0.05553804409426977,0.4674748641963764,1.6086218748496321,0.78125,1.8445311768112376,30.623518784494436,0.78125,30.169087244108574,2.734375,27.08399920581172,1.5625,2.734375,1.1112029739171359,27.38483091080957,2.734375,22.37670154232492,0.390625,18.702789662396004,1.953125,0.78125,0.5934374489688603,15.62179600341617,0.78125,12.781080224168702,1.5625,10.610561365733927,3.515625,7.0192408701973905,4.206298507807319,17.69294713678208,7.0192408701973905,0.78125,51.22187844294509,218.35892527985237,0.78125,133.83347365539993,3.515625,107.11753099576575,4.296875,jumping,1761133513.9286141
-0.2894572243430577,1.2311351813182714,1.5156938346795727,0.8664051989621051,-0.48378077069379655,2.5500336952193328,6.502671846753966,1.8036149252502018,0.4604843536674046,8.371087364302078,70.0751036607779,6.869258480173615,0.1165113509990138,0.2902340769586288,-0.31023727115607563,9.41980073070033,0.78125,3.980907443446952,38.11584125872009,0.78125,30.912377438133717,5.859375,30.671165778527108,5.078125,2.734375,13.26263544585059,107.95847991711715,2.734375,72.14863537672572,4.296875,69.52911579427501,0.78125,1.953125,164.72969642136795,405.95538227084825,1.953125,363.84721890486617,1.5625,237.947981796285,2.734375,-0.13845642253363621,1.1801341392411344,1.3927165866024134,0.8284781841478548,-0.010759150953163044,0.6483707554341155,0.4203846365022056,0.44749251192382644,0.013151940380339514,0.437071407724718,0.19103141545046667,0.28701108724089863,-0.2845059194841402,-0.28006160904539923,0.615362549177236,1.5501518283290352,0.78125,3.46582496369988,50.842286940689185,0.78125,32.58940826443447,1.171875,29.60678838967064,1.953125,1.953125,0.9648094207369227,22.50885004820907,1.953125,20.150777152474134,2.734375,20.048095994977977,1.5625,1.953125,0.22497730033239874,12.344014587513787,1.953125,11.10993278144578,2.734375,10.583905943801806,0.390625,7.31846474159954,5.006337815905532,25.063418326965774,7.31846474159954,0.78125,57.402651285825414,240.52086171235112,0.78125,142.0589844407399,3.515625,130.6840716812983,0.390625,jumping,1761133515.1988087
-0.21994470575600045,1.1706473390850904,1.3704151925070027,0.8322646112035691,-0.49641980303281014,2.8220925898008815,7.9642065854090465,2.0445377686092256,0.192748988334136,8.618054108916647,74.2708566242151,6.685687098285145,-0.0018128312802957428,0.3494679446585431,-0.3629114798231984,9.460684034992465,0.78125,4.2536791107620395,41.30764043328684,0.78125,37.44305122591711,3.90625,25.285389886606044,2.734375,2.734375,21.41246331262019,117.78779782473056,2.734375,100.12988681169763,4.296875,85.7614609038561,0.78125,1.953125,182.65745858887527,380.53139687304343,1.953125,362.15400548840427,1.5625,313.33778923754966,2.34375,-0.008075260728219291,1.1722181660025248,1.3740954287063227,0.8084415684939472,-0.02080391476374644,0.6624866239348997,0.4388885268926612,0.46252120563147514,-0.05547409068958585,0.44362600041956024,0.19680402824825566,0.27366152230352725,-0.27493352463230714,-0.3605089397888568,0.5767360538875793,1.5536890165390105,1.5625,3.5920150751334265,48.16540159840215,1.5625,43.060228279506916,0.78125,34.98528718815517,3.125,1.953125,1.5896452165841022,23.562839108074588,1.953125,20.382180724307457,3.125,17.185832274227323,2.34375,2.34375,0.7460841384768274,12.860792666618313,2.34375,11.323403805155657,7.03125,11.17050945037648,5.078125,7.2598970203106745,5.5885001676256945,31.231334123552415,7.2598970203106745,0.78125,82.69624307498991,316.81446488114307,0.78125,160.57687464626426,4.296875,135.51098937641854,1.953125,jumping,1761133516.469003
0.06012647842831283,0.818066406327689,0.6692326451618995,0.5786334499777159,-0.2123558089358175,1.7165418262051113,2.946515841111579,0.9499976375000783,-0.03762186094711065,5.591938382920524,31.269774878379796,3.1319203562655487,0.02386489454673674,0.38350818325005465,-0.49183824397298737,4.636553803167004,1.953125,2.014901325337296,23.592854334148914,1.953125,23.3861642808523,0.78125,22.89879160218413,4.296875,2.34375,7.520957966399829,59.13714280774054,2.34375,53.71455005696043,3.90625,52.9183203988239,2.734375,1.953125,83.73793490899034,253.87151425318038,1.953125,248.3041430690729,2.34375,207.11087713032376,1.5625,0.14482816670715692,0.7145771738077956,0.5106205373271365,0.47431220573145083,-0.013374968109928886,0.414029266376286,0.1714202334160856,0.24696676723749533,-0.042562452296806434,0.2616271014004981,0.0684487401872265,0.16818320413423749,0.05904256152127327,-0.38053462805464444,0.25574249808077903,0.9127320996940398,2.34375,1.4407380483656735,24.143325331525638,2.34375,22.000472981131168,0.78125,21.56683046481243,1.953125,1.5625,0.3957342024773166,11.396026089693962,1.5625,11.0946540530967,5.46875,10.536680677827498,4.296875,5.078125,0.14629767895352036,8.43863806832387,5.078125,7.767817064058719,3.125,7.485340217810088,2.34375,3.5078392180196825,4.757174894051556,22.630712972594438,3.5078392180196825,0.390625,58.91700454241144,315.02573370457947,0.390625,173.13094291160604,0.78125,96.98058429047431,4.296875,jumping,1761133517.7391994
